t;framecounter;lat;long;height;GPS_satellites;temp;voltage;temp_int;pressure;humidity_rel;RSSI;CRC;r;v_z;wind;wind_direction;wind_direction_deg;vapor_pressure;dew_point
4078,0;1063,0;1,2139399311971808;0,2943618918065171;13,912;13,0;-44,32987175089164;3,5199999999999996;-2,1177759960928597;13,87909;5,82;-82,0;3,0;45,543716645140464;-23,125;26,465275223076517;-1,780764617003957;-102,03029686055721;0,00045386765075004743;-66,66993005210986
4082,0;1064,0;1,2139441922440168;0,2943757069602113;13,8265;13,0;-44,603944935400705;3,5199999999999996;-2,1177759960928597;14,04991;5,85;-89,0;3,0;45,55658202960008;-21,375;23,03486887621076;-1,8699715870515523;-107,14147974743437;0,00044173629718203736;-66,86071585578654
4086,0;1065,0;1,2139481871281415;0,2943884567649301;13,744;13,0;-44,49489990880818;3,5199999999999996;-2,1177759960928597;14,24996;5,56;-93,0;3,0;45,5677841525338;-20,625;21,287797345268277;-1,8744363025017308;-107,39728909945644;0,0004252612244069731;-67,127803670755
4090,0;1066,0;1,2139515159946237;0,294403170763189;13,661;13,0;-44,70402397032868;3,5199999999999996;-2,1177759960928597;14,39494;5,5;-92,0;3,0;45,579519203968516;-20,75;24,035642853452558;-1,7932888635325093;-102,74788332822463;0,0004104400786224632;-67,37646913870559
4094,0;1067,0;1,213955377535594;0,2944183841001469;13,593;13,0;-44,9022742404685;3,5199999999999996;-2,581389577815173;14,602;5,82;-84,0;3,0;45,5988482538689;-17,0;25,007119096578965;-1,8193727078986233;-104,24237752387904;0,0004242815616932246;-67,14398841167525
4098,0;1068,0;1,2139604375941615;0,29443672663792075;13,548;12,0;-44,17491974230933;3,5199999999999996;-2,581389577815173;14,76446;5,72;-86,0;3,0;45,63496308712676;-11,25;30,31545129574935;-1,8399662588400836;-105,42230107801238;0,0004542574800989013;-66,6638786456142
4102,0;1069,0;1,2139625681175794;0,29446265908901276;13,47;13,0;-44,03300007849742;3,5199999999999996;-2,581389577815173;14,77783;5,47;-86,0;3,0;45,66190701282412;-19,5;41,45501146341362;-1,6527688813420496;-94,69668141145779;0,00044169190197152305;-66,86142298820866
4106,0;1070,0;1,2139661633213055;0,2944906222306894;13,389;13,0;-44,108952247942085;3,5199999999999996;-2,581389577815173;15,11993;5,76;-91,0;3,0;45,69725182695411;-20,25;44,91726166401247;-1,6986642279096806;-97,32629106907328;0,00046098679552368033;-66,56017531115995
4110,0;1071,0;1,2139697586995646;0,2945156226759608;13,301;13,0;-44,157919281818494;3,5199999999999996;-2,581389577815173;15,23575;5,74;-89,0;3,0;45,725983926153276;-22,0;40,239648058239716;-1,7136295734614273;-98,18374220814324;0,00045675575227340024;-66,62521215830553
4114,0;1072,0;1,2139750849208428;0,29454222097016247;13,2855;12,0;-44,34287888141114;3,4941176470588236;-2,581389577815173;15,42167;5,97;-94,0;3,0;45,7855138448282;-3,875;43,216660215156814;-1,7684291100138099;-101,32352437186765;0,0004648544120647103;-66,50121065636739
4118,0;1073,0;1,2139785471304803;0,2945707834579042;13,267;12,0;-44,19091319440079;3,5199999999999996;-2,581389577815173;15,58417;5,6;-90,0;3,0;45,83996158530461;-4,625;45,837640928970714;-1,691423097669255;-96,91140486739235;0,0004438939188206454;-66,82642873873802
4122,0;1074,0;1,2139837401831364;0,2945910235176408;13,202;12,0;-44,184915587444976;3,5199999999999996;-2,581389577815173;15,795110000000001;5,62;-88,0;3,0;45,874404056621046;-16,25;33,289718967060125;-1,8219517025050953;-104,3901430302169;0,0004457928352696091;-66,79638127510654
4126,0;1075,0;1,2139872023927736;0,2946076348633297;13,0775;12,0;-44,38887908688696;3,5199999999999996;-3,038521471760646;15,95276;5,89;-94,0;3,0;45,8791363345856;-31,125;27,032402799718643;-1,776278985941466;-101,7732891322237;0,00045615286286427973;-66,6345251406584
4130,0;1076,0;1,2139910639337437;0,2946217163542677;12,9995;13,0;-44,60095102952101;3,5199999999999996;-3,038521471760646;16,13301;5,55;-90,0;3,0;45,89497021481967;-19,5;23,26130662321957;-1,8384447976003881;-105,3351277702851;0,0004192309198250302;-67,22798659187119
4134,0;1077,0;1,2139953249805795;0,2946387273803551;12,907;13,0;-44,75607724576031;3,4941176470588236;-3,038521471760646;16,37029;5,7;-95,0;3,0;45,91319299075812;-23,125;27,9369594593581;-1,8162336191201462;-104,06252098535543;0,00042276308765213337;-67,16914381877359
4138,0;1078,0;1,2139991865215496;0,294655205557422;12,872;12,0;-44,27388001759158;3,4941176470588236;-3,038521471760646;16,52086;5,71;-88,0;3,0;45,945361874511214;-8,75;26,961877786789547;-1,8009853225144248;-103,18885794508394;0,00044822716324854564;-66,75803609450361
4142,0;1079,0;1,2140053119290921;0,29468030601005957;12,8365;13,0;-44,01901003927219;3,5199999999999996;-3,038521471760646;16,69104;5,93;-94,0;3,0;46,00041920316363;-8,875;41,15972706913613;-1,8101537395885596;-103,71416954824755;0,0004796215019033514;-66,28021104195956
4146,0;1080,0;1,2140109044876144;0,29470330892600205;12,7685;13,0;-43,81618246576326;3,5199999999999996;-3,038521471760646;16,89782;5,82;-89,0;3,0;46,040935325016555;-17,0;37,711875228414634;-1,809292965093198;-103,66485080255082;0,00048203378538789424;-66,24471468291487
4150,0;1081,0;1,2140114371621022;0,2947177899228059;12,5145;13,0;-44,039987234438655;3,4941176470588236;-3,038521471760646;17,09611;5,86;-88,0;3,0;45,996336172340634;-63,5;23,08339198218126;-1,6075641292910943;-92,1066399050027;0,00047279641400668326;-66,3815517103411
4153,0;1082,0;1,2140144996913405;0,29473876232269663;12,4735;13,0;-43,846151879098414;3,4941176470588236;-3,038521471760646;17,29344;5,94;-90,0;3,0;46,031415963036864;-13,666666666666666;45,016667206188714;-1,715798107938992;-98,3079900814363;0,0004902511460180613;-66,12502999235153
4157,0;1083,0;1,2140190270754203;0,29475913555105515;12,4085;13,0;-43,683340076450094;3,5199999999999996;-3,038521471760646;17,47092;5,64;-92,0;3,0;46,064914105990994;-16,25;33,245060065554256;-1,7894652726774936;-102,52880770964741;0,0004744349415218573;-66,35709841782382
4161,0;1084,0;1,214023155128167;0,2947750812281672;12,3255;13,0;-43,388726858984484;3,5199999999999996;-3,489407487566382;17,659;5,71;-90,0;3,0;46,084894885998594;-20,75;26,23758772499827;-1,8241171248495336;-104,51421259141654;0,0004971191386739373;-66,02642704598081
4165,0;1085,0;1,214027283006381;0,2947906607352022;12,275;13,0;-43,24693637567705;3,4941176470588236;-3,489407487566382;17,90614;6,15;-90,0;3,0;46,11315882415836;-12,625;25,673063525773554;-1,8298006049957067;-104,83985201673866;0,0005443394695946286;-65,38102934606302
4169,0;1086,0;1,2140322097217935;0,2948057409035382;12,2045;13,0;-43,495583725315214;3,4941176470588236;-3,489407487566382;18,069509999999998;5,9;-92,0;3,0;46,1385473050359;-17,625;25,270521444984073;-1,8865665115562742;-108,09229888289316;0,0005073022759647853;-65,88254514746728
4173,0;1087,0;1,2140380687920924;0,2948213869076177;12,1535;12,0;-43,375753668265475;3,4941176470588236;-3,489407487566382;18,22975;5,91;-92,0;3,0;46,17388451719003;-12,75;26,612347009962093;-1,9291084890210972;-110,52977464376818;0,0005153096507651434;-65,7712870064964
4177,0;1088,0;1,2140401993155103;0,2948394964439364;12,052;13,0;-43,36576820404687;3,4941176470588236;-3,489407487566382;18,501009999999997;5,92;-90,0;3,0;46,18512757132139;-25,375;29,04478638177454;-1,6879045121820406;-96,70980476911897;0,0005167823803204895;-65,75100011777602
4181,0;1089,0;1,2140435281819928;0,29485723963564514;11,9585;13,0;-43,453642170266875;3,4941176470588236;-3,489407487566382;18,65247;5,82;-86,0;3,0;46,20290536740351;-23,375;28,754993126643125;-1,7562541476546218;-100,62595041295553;0,0005028768605466222;-65,94473936071685
4185,0;1090,0;1,2140496534150025;0,2948761815194841;11,8725;13,0;-43,476602023511134;3,4941176470588236;-3,489407487566382;18,855580000000003;5,96;-90,0;3,0;46,235986842585625;-21,5;31,70904433198596;-1,8835530513508776;-107,91964033139331;0,0005135968655489542;-65,79494886173748
4189,0;1091,0;1,214058708183162;0,2948963215718545;11,808;13,0;-43,50456337648137;3,4941176470588236;-3,9342721578704527;19,07171;5,98;-90,0;3,0;46,28847558245456;-16,125;35,171904599096905;-1,9933093274751896;-114,20821172838887;0,0005136427519417843;-65,79431398876426
4193,0;1092,0;1,214066431439635;0,2949142312679739;11,744;13,0;-43,58346565165735;3,4941176470588236;-3,9342721578704527;19,312900000000003;6,05;-90,0;3,0;46,33225865369187;-16,0;31,0655181204249;-1,9779347246901382;-113,32731187711535;0,0005148935279123844;-65,77702891767818
4197,0;1093,0;1,2140748203646847;0,29492797992462355;11,6575;13,0;-43,64338909382377;3,4941176470588236;-3,9342721578704527;19,514680000000002;6,08;-90,0;3,0;46,3663430496676;-21,625;25,65273897076345;-2,1186553114221254;-121,39000758746286;0,000513839550306296;-65,79159173483697
4201,0;1094,0;1,2140861388248838;0,29494129573961875;11,623;13,0;-43,57747349395203;3,4941176470588236;-3,9342721578704527;19,73896;6,18;-91,0;3,0;46,42478509758905;-8,625;27,835200749037547;-2,2752911519710843;-130,36458017140234;0,0005263253013372053;-65,6208393742965
4205,0;1095,0;1,2140922640578937;0,29495640924374344;11,54;12,0;-43,39772186977672;3,4941176470588236;-3,9342721578704527;19,92566;6,01;-92,0;3,0;46,45321506121185;-20,75;25,973472039736937;-1,9558479464784477;-112,06183270254398;0,0005226893756143303;-65,67016979846476
4209,0;1096,0;1,2140994546398791;0,2949663295206788;11,4735;13,0;-43,62240750154177;3,4941176470588236;-3,9342721578704527;20,125529999999998;5,81;-91,0;3,0;46,48173177182974;-16,625;19,514189728915774;-2,1979975512043954;-125,93598306410192;0,0004922254052199602;-66,09655437147299
4213,0;1097,0;1,2141065120532426;0,2949780139764222;11,3915;13,0;-43,80019928258312;3,4941176470588236;-3,9342721578704527;20,302880000000002;5,93;-91,0;3,0;46,508898679876374;-20,5;21,740848189218852;-2,1141519452703563;-121,13198371336442;0,0004920632202232684;-66,09888961392222
4217,0;1098,0;1,2141164988272224;0,29498656940588247;11,382;12,0;-43,938066268874735;3,4941176470588236;-4,373329459437855;20,58394;6,09;-90,0;3,0;46,56074714715964;-2,375;20,944341603360034;-2,4332355802209054;-139,41412930772393;0,0004972538135209052;-66,02450627955079
4221,0;1099,0;1,214121159379924;0,29500714229990743;11,343;12,0;-43,9970263857054;3,4941176470588236;-4,373329459437855;20,73062;6,11;-95,0;3,0;46,6035354348705;-9,75;33,5962169771064;-1,7935746590857817;-102,76425820723074;0,0004954542500610112;-66,05021231718032
4225,0;1100,0;1,2141278172874215;0,2950215567996668;11,2715;12,0;-44,263882249183354;3,4941176470588236;-4,373329459437855;20,940279999999998;6,05;-93,0;3,0;46,636445057816964;-17,875;25,28796597641514;-2,0034935370650238;-114,79172395556303;0,00047547448958730465;-66,34162511523695
4229,0;1101,0;1,2141332766773216;0,29503450644458484;11,182;13,0;-44,311873614372104;3,4941176470588236;-4,373329459437855;21,205209999999997;6,04;-97,0;3,0;46,65792009360609;-22,375;22,381965279473096;-1,9697717942988744;-112,85961041723685;0,0004720209968148988;-66,3931515908385
4233,0;1102,0;1,214140067753441;0,29504262903239076;11,085;13,0;-44,38687896995384;3,4941176470588236;-4,373329459437855;21,39002;6,15;-96,0;3,0;46,67529180836793;-24,25;16,8617788198562;-2,267149261425539;-129,8980842058851;0,00047640061874255484;-66,32786659705863
4237,0;1103,0;1,2141451278120086;0,2950526158063706;11,0185;13,0;-44,51990114417933;3,468235294117647;-4,373329459437855;21,607770000000002;6,23;-97,0;3,0;46,696196764040884;-16,625;17,8299458391758;-2,0397704513307797;-116,87023803674877;0,00047510717022037415;-66,34708892100083
4241,0;1104,0;1,2141523183939937;0,29506107140299775;10,97;12,0;-44,64698323946152;3,4941176470588236;-4,373329459437855;21,82866;6,21;-96,0;3,0;46,7275901248377;-12,125;17,67706973582518;-2,275518627261027;-130,37761354545955;0,0004665492371805754;-66,47551604000084
4245,0;1105,0;1,2141585767956256;0,2950766842458215;10,927;13,0;-44,82316676597216;3,4941176470588236;-4,806783478422915;22,20187;6,14;-97,0;3,0;46,768283576333765;-10,75;26,787828160354067;-1,9520348937375203;-111,84336087342804;0,000451808235873474;-66,70197957847331
4249,0;1106,0;1,2141620388307302;0,2950897337235728;10,832;13,0;-44,80314088620602;3,468235294117647;-4,806783478422915;22,28537;6,46;-96,0;3,0;46,781362556901584;-23,75;21,50085537470664;-1,83012297113142;-104,85832223577296;0,0004764795419628359;-66,32669527364651
4253,0;1107,0;1,2141666993834315;0,2950996206647195;10,737;13,0;-44,9874310106986;3,468235294117647;-4,806783478422915;22,50597;6,14;-96,0;3,0;46,79433900382737;-23,75;17,40684037593093;-2,011290765626422;-115,23847224403;0,0004431306237652642;-66,8385405581721
4257,0;1108,0;1,2141725584537306;0,29510777658831405;10,686;13,0;-45,13575424903988;3,468235294117647;-4,806783478422915;22,72637;6,27;-94,0;3,0;46,81966531104428;-12,75;15,992484964424122;-2,193753095659661;-125,69279367505774;0,00044464715413533796;-66,81449559794144
4261,0;1109,0;1,2141789500239841;0,2951174971995831;10,6155;13,0;-45,240033185396186;3,468235294117647;-4,806783478422915;22,95017;6,06;-98,0;3,0;46,84533064849042;-17,625;18,52656732997138;-2,1524451729375933;-123,32602404263069;0,0004244833455429075;-67,14065194341643
4265,0;1110,0;1,2141853415942379;0,29512804980930646;10,549;13,0;-45,427642364580066;3,468235294117647;-4,806783478422915;23,16725;6,2;-92,0;3,0;46,87340108108913;-16,625;19,64692654605705;-2,1153863817450995;-121,20271171344422;0,0004247410955061908;-67,13639223714654
4269,0;1111,0;1,2141902684841834;0,29513936826950565;10,466;13,0;-45,72596511905445;3,468235294117647;-4,806783478422915;23,40667;6,68;-94,0;3,0;46,89317986532719;-20,75;19,657770569177536;-1,98135606257371;-113,52334009813224;0,0004416955151419965;-66,86136543469972
4273,0;1112,0;1,2141929315075561;0,29514828986904307;10,406;13,0;-45,91704299584791;3,468235294117647;-4,806783478422915;23,67485;6,41;-93,0;3,0;46,905142873316386;-15,0;14,826536243756609;-1,8608687819017873;-106,61992743062288;0,00041431297114186345;-67,31069118636245
4277,0;1113,0;1,2141994562464318;0,29516177218844886;10,3275;13,0;-45,950242319635834;3,468235294117647;-5,2348290248769445;23,861549999999998;6,06;-92,0;3,0;46,936256907844225;-19,625;23,851551104698032;-2,0215199107794386;-115,82455908932457;0,00039014451171283084;-67,73095013134117
4281,0;1114,0;1,2142081115087253;0,2951741891588792;10,2625;13,0;-46,10026454305154;3,468235294117647;-5,2348290248769445;24,12929;6,19;-92,0;3,0;46,97743755696172;-16,25;24,102460550442995;-2,179540387880704;-124,87846550387073;0,0003914494044373615;-67,70764656307838
4285,0;1115,0;1,2142162342710643;0,2951873718052525;10,2005;13,0;-46,59861487788126;3,468235294117647;-5,2348290248769445;24,37373;6,22;-95,0;3,0;47,018491284666055;-15,5;24,65694513366076;-2,123021377863129;-121,64016476760607;0,00037059377352765833;-68,08910444143422
4288,0;1116,0;1,2142232916844273;0,2951979910865533;10,1255;13,0;-47,00641595246452;3,468235294117647;-5,2348290248769445;24,55475;6,47;-96,0;3,0;47,048298912983306;-25,0;27,071463265374515;-2,157356280490623;-123,6074097781541;0,0003670727297885788;-68,15547739357665
4292,0;1117,0;1,2142295500860594;0,29520841070218773;10,0685;13,0;-47,15752032491042;3,468235294117647;-5,2348290248769445;24,80575;6,66;-94,0;3,0;47,07855314912262;-14,25;19,354579167066557;-2,111683722062115;-120,99056494063596;0,0003710437752236409;-68,08066424705976
4296,0;1118,0;1,2142363411621788;0,2952159674542501;10,011;13,0;-47,28137291768826;3,468235294117647;-5,2348290248769445;25,065150000000003;6,43;-97,0;3,0;47,10628200773201;-14,375;16,178019690484582;-2,3028797774474774;-131,94529197376676;0,000352924123630656;-68,4283243396175
4300,0;1119,0;1,2142427327324323;0,29522705291299417;9,9915;13,0;-47,19405402376026;3,468235294117647;-5,2348290248769445;25,293509999999998;6,56;-95,0;3,0;47,14636437207979;-4,875;20,375681676218623;-2,0938115514095843;-119,96656499150838;0,00036386801460926973;-68,21640657346926
4304,0;1120,0;1,214249789971263;0,2952325789744718;9,965;14,0;-47,195060882659476;3,4423529411764706;-5,657652201072324;25,49542;6,22;-95,0;3,0;47,178599725328745;-6,625;14,272655027865131;-2,4772824768819786;-141,9378305870523;0,0003449671608742988;-68,58629398510143
4308,0;1121,0;1,2142588447394222;0,29523664035564123;9,8765;13,0;-46,94056513317804;3,468235294117647;-5,657652201072324;25,74668;6,51;-95,0;3,0;47,2035240316088;-22,125;15,80190791460132;-2,719957622943535;-155,8420922491003;0,0003722776783037636;-68,05757023378717
4312,0;1122,0;1,214266834333139;0,2952392702177581;9,7835;13,0;-47,12200359791825;3,468235294117647;-5,657652201072324;26,01071;6,76;-92,0;3,0;47,22102217738691;-23,25;13,393179168651534;-2,8236019486719797;-161,78047468381934;0,0003782289039928638;-67,94718033147383
4316,0;1123,0;1,2142740247405917;0,2952424659156185;9,724;13,0;-47,01554561360845;3,468235294117647;-5,657652201072324;26,18395;6,86;-93,0;3,0;47,24334414997825;-14,875;12,528903067248084;-2,7233728283031042;-156,03776910237406;0,00038877213203648657;-67,75553761359072
4320,0;1124,0;1,2142813484911987;0,2952477923114298;9,6455;13,0;-47,012496916250825;3,468235294117647;-5,657652201072324;26,49784;7,17;-93,0;3,0;47,265888158746755;-19,625;14,419138769064352;-2,5127935331985833;-143,97246424004513;0,00040648956377129127;-67,4441654822927
4324,0;1125,0;1,2142892049162939;0,29525451671597186;9,5735;13,0;-47,125054914336516;3,4423529411764706;-5,657652201072324;26,68183;7,18;-89,0;3,0;47,2944033844946;-18,0;16,46565335051283;-2,4336766580356093;-139,43940120494332;0,00040158079786560904;-67,52914397935571
4328,0;1126,0;1,2142974606727213;0,29525984311178305;9,5045;13,0;-47,2184158209526;3,4423529411764706;-5,657652201072324;26,93113;6,93;-90,0;3,0;47,323035618871536;-17,25;15,643313139459256;-2,5686178431769013;-147,1709615960328;0,00038326459428161266;-67,85503302382247
4332,0;1127,0;1,2143037190743533;0,29526486983456174;9,4565;13,0;-47,28746727227161;3,4423529411764706;-5,657652201072324;27,190150000000003;7,31;-88,0;3,0;47,34732015215501;-12,0;12,780901955719953;-2,464906003569251;-141,22871090097672;0,00040093011736207354;-67,54048104073064
4336,0;1128,0;1,2143141053541988;0,2952723932508354;9,387;13,0;-47,29153034625037;3,4423529411764706;-6,075430927745288;27,46723;6,96;-89,0;3,0;47,38847446378562;-17,375;20,41954702419678;-2,5147034194559277;-144,081892661941;0,0003815467981375048;-67,8863389248002
4340,0;1129,0;1,2143247579712884;0,2952808155116738;9,3265;13,0;;;;;;-90,0;1,0;47,43414508558536;-15,125;21,621476742261795;-2,472592326227767;-141,66910474928545;;
4344,0;1130,0;;;;;-47,35553378411248;3,4423529411764706;-6,075430927745288;27,94652;7,34;-90,0;2,0;;;;;;0,00039928463639840454;-67,56922777189617
4348,0;1131,0;1,2143468622171991;0,29529136829593017;9,2385;13,0;-47,62925666450681;3,4423529411764706;-6,075430927745288;28,19792;7,42;-93,0;3,0;47,52541341377706;;;;;0,000390511173670868;-67,7243947124516
4352,0;1132,0;1,2143573818401998;0,2952923003017507;9,203;13,0;-47,63333174885659;3,4423529411764706;-6,075430927745288;28,44481;7,68;-88,0;3,0;47,563577807084854;-8,875;16,814325544452696;-3,0532264947818124;-174,93699204851993;0,0004039957311490036;-67,48721713779264
4356,0;1133,0;1,214366835939692;0,2952920339645068;9,153;14,0;-47,51418843416718;3,4423529411764706;-6,075430927745288;28,707279999999997;7,58;-95,0;3,0;47,59263762044398;-12,5;15,058110200761886;-3,169756818670453;-181,61368779263154;0,0004045185190043444;-67,47817159464213
4360,0;1134,0;1,2143753580333636;0,29528887160243517;9,0805;14,0;-47,34740342937178;3,4423529411764706;-6,075430927745288;28,94528;7,86;-89,0;3,0;47,60888125230629;-18,125;14,472150200911026;-3,496920493832327;-200,35878558939595;0,00042799135775453885;-67,08288294858255
4364,0;1135,0;1,2143844128015229;0,2952851430555541;9,0145;14,0;-47,21029468623374;3,4423529411764706;-6,075430927745288;29,23804;8,03;-90,0;3,0;47,627833007405165;-16,5;15,590399480273895;-3,532210361365562;-202,38074605862607;0,00044453496761283107;-66,81627171739734
4368,0;1136,0;1,2143929348951945;0,2952809818415515;8,9375;13,0;-47,2153622113409;3,4423529411764706;-6,488335431941493;29,47226;8,28;-84,0;3,0;47,64192893891881;-19,25;15,098856536890228;-3,595824747981581;-206,02558192803747;0,0004580950289540611;-66,60456502550447
4372,0;1137,0;1,2144011908261554;0,2952776529750692;8,869;13,0;;;;;;-87,0;1,0;47,6580461623411;-17,125;14,172147309347377;-3,5248624301845064;-201,959740613799;;
4376,0;1138,0;1,214409846088449;0,29527462360708645;8,8115;13,0;;;;;;-87,0;1,0;47,678524647084195;-14,375;14,599181989032887;-3,47827016762856;-199,29020061137788;;
4380,0;1139,0;1,2144186345193644;0,29527235991504663;8,746;13,0;-46,50062530792937;3,4423529411764706;-6,488335431941493;30,2484;8,75;-90,0;3,0;47,69944414065795;-16,375;14,448094015979924;-3,393689198614185;-194,44406805972739;0,0005274884152751839;-65,60512597486624
4384,0;1140,0;;;;;-46,15364884727737;3,4423529411764706;-6,488335431941493;30,50224;8,71;-87,0;2,0;;;;;;0,0005473139648678701;-65,34214633268286
4388,0;1141,0;1,2144363445498172;0,2952618071307903;8,6265;13,0;-46,0650065983464;3,4423529411764706;-6,488335431941493;30,78043;9,11;-97,0;3,0;47,73462419614303;;;;;0,0005785353206276982;-64,94550829775206
4392,0;1142,0;1,214444866643489;0,2952554488963253;8,5745;13,0;-45,96433215378249;3,4423529411764706;-6,896528699779935;31,0549;9,19;-85,0;3,0;47,75067688296222;-13,0;16,926999748903476;2,500599730567865;143,27381081308945;0,0005906623334030383;-64,79681348998436
4396,0;1143,0;1,2144535219057824;0,2952452622821461;8,5365;13,0;-45,904969100120184;3,4164705882352937;-6,896528699779935;31,31445;9,34;-86,0;3,0;47,76374675112056;-9,5;21,28015067844874;2,275098881800259;130,35356390208779;0,0006045634900464211;-64,62983041748298
4400,0;;;;;;;;;;;;;;;;;;;
4404,0;1145,0;1,2144699002500159;0,2952273525860267;8,436;12,0;-44,98040975667578;3,4423529411764706;-6,896528699779935;31,88897;9,84;-88,0;3,0;47,785849502668846;;;;;0,0007107530661724266;-63,46103276631314
4408,0;1146,0;1,2144784225182206;0,2952190301580215;8,3615;13,0;-44,95136483152359;3,4164705882352937;-6,896528699779935;32,13539;10,41;-85,0;3,0;47,795207272086564;-18,625;18,96281005108844;2,368057620408812;135,6797072932177;0,0007545089427615036;-63,02630642022733
4412,0;1147,0;1,2144849472570962;0,2952103415599392;8,307;13,0;;;;;;-86,0;1,0;47,79920839988915;-13,625;17,297322695344985;2,2149078184454787;126,90487000745432;;
4416,0;1148,0;1,2144938686821007;0,2951998886085161;8,254;13,0;-44,290884741950634;3,4164705882352937;-6,896528699779935;32,89954;10,54;-86,0;3,0;47,81090133879358;-13,25;21,87671031592835;2,2773094593975864;130,4802206687008;0,0008257251410395016;-62,366664064868836
4420,0;1149,0;1,2145035892933698;0,2951913998506332;8,1985;13,0;-44,07896984194767;3,4423529411764706;-7,3001668971220965;32,960910000000005;10,92;-87,0;3,0;47,82885011581658;-13,875;20,543962117917896;2,4237410015115644;138,87013001942393;0,000877031327693935;-61,92355659616441
4423,0;1150,0;1,2145137092359715;0,29518237841826256;8,1415;13,0;-44,11694784796245;3,4423529411764706;-7,3001668971220965;33,250449999999994;11,05;-86,0;3,0;47,84752973857549;-19,0;28,77529512588127;2,4135209161777627;138,28456226353353;0,0008835296746611188;-61,86916815187111
4427,0;1151,0;1,214522764004131;0,29517592017643135;8,0825;12,0;-43,92308733708566;3,4164705882352937;-7,3001668971220965;33,521620000000006;11,36;-88,0;3,0;47,865598702488995;-14,75;17,704583501558137;2,5220345525506698;144,50193564731842;0,0009291817825604916;-61,49726859656827
4431,0;1152,0;1,2145335497898424;0,29516899593168994;8,036;12,0;-43,76924081748629;3,4164705882352937;-7,3001668971220965;33,805260000000004;11,55;-84,0;3,0;47,89256820845753;-11,625;20,402897459498785;2,5708769884102876;147,30040108321293;0,0009618782881455579;-61,241238872774616
4435,0;1153,0;1,214545534093151;0,29516080684683954;7,9645;12,0;-43,4696197614729;3,4164705882352937;-7,3001668971220965;34,095169999999996;12,19;-87,0;3,0;47,91855827994926;-17,875;23,105386688598028;2,5421509238815814;145,6545188236976;0,001051316254181503;-60,58025089424153
4439,0;1154,0;1,2145576513905492;0,295151918408558;7,925;12,0;-43,20499958029603;3,4164705882352937;-7,699399760843619;34,42163;12,59;-85,0;3,0;47,94956215457399;-9,875;23,921478933817806;2,5087139486369026;143,7387212624941;0,001119797495488828;-60,10867777431227
4443,0;1155,0;1,2145679046763058;0,2951432631462644;7,871;11,0;-43,05123287675417;3,4164705882352937;-7,699399760843619;34,901230000000005;12,93;-90,0;3,0;47,970676767749374;-13,5;21,358908386405254;2,4405074187145;139,8307749627077;0,0011707804912215805;-59,774743787608614
4447,0;1156,0;1,2145788236306392;0,29513417521684926;7,8325;11,0;-42,80660321066932;3,4164705882352937;-7,699399760843619;35,000370000000004;13,38;-89,0;3,0;47,99666727049389;-9,625;22,613273960964367;2,4474599936624486;140,2291281639735;0,0012464140682713718;-59,303503847364965
4451,0;1157,0;1,214586679881201;0,2951216915748414;7,792;12,0;-42,386119130281514;3,4164705882352937;-7,699399760843619;35,239830000000005;13,98;-88,0;3,0;48,00386107906909;-10,125;23,478833414630515;2,1324987097862063;122,183175887843;0,0013672401365858408;-58,60329862075556
4455,0;1158,0;1,2145977320041563;0,2951121374679831;7,752;12,0;-42,24824393140614;3,4164705882352937;-7,699399760843619;35,527440000000006;14,46;-85,0;3,0;48,029678032941675;-10,0;23,254680769631573;2,4287640721720596;139,1579307684663;0,0014368721351149178;-58,2255318505759
4459,0;1159,0;1,2146086509584897;0,295107410418237;7,706;11,0;-42,08035270127155;3,4164705882352937;-7,699399760843619;35,81507;14,76;-84,0;3,0;48,061758088434075;-11,5;18,939239126570556;2,733031629044745;156,5911776200279;0,0014953473981427251;-57,92123935042046
4463,0;1160,0;1,2146193035755795;0,29509845548291086;7,663;12,0;-41,89840717941607;3,4164705882352937;-8,094370963145309;36,086;15,58;-83,0;3,0;48,08657629234047;-10,75;22,15166419772588;2,4425621516534926;139,94850248813844;0,0016118292377635347;-57,34676231445594
4467,0;1161,0;1,2146314210475102;0,2950927630915555;7,6215;12,0;;;;;;-83,0;1,0;48,12328714151918;-10,375;21,310149240651796;2,7024224289114365;154,83739963811806;;
4471,0;1162,0;1,2146444705252615;0,29508683752421205;7,554;11,0;;;;;;-82,0;1,0;48,159668856694815;-16,875;22,812360212652283;2,7153471387264587;155,57793096195013;;
4475,0;1163,0;1,2146544572992413;0,295076750742866;7,3795;12,0;-41,04946013119442;3,4164705882352937;-8,094370963145309;36,97415;17,25;-80,0;3,0;48,15964242926826;-43,625;22,592874610855816;2,351212485896351;134,7145521803235;0,0019669498721564425;-55,807306824632086
4479,0;1164,0;1,2146657757594406;0,2950714910186322;7,344;12,0;-40,85288022155197;3,3905882352941172;-8,48521845110912;37,25709;17,76;-79,0;3,0;48,19504574556172;-8,875;19,865495472123758;2,706579074180122;155,07555786894676;0,0020710335351285638;-55,40516187564972
4483,0;1165,0;1,2146769610510177;0,29506699697034117;7,294;12,0;-40,72642073815118;3,3905882352941172;-8,48521845110912;37,55387;18,47;-85,0;3,0;48,228966026726376;-12,5;19,186446220083557;2,7595510549317117;158,11062879846108;0,00218508374423457;-54,985552603810106
